FLOOR,BEDROOM,BATHROOM,LAND AREA (sqft),ROAD ACCESS (ft),PROPERTY AGE,HAS_PARKING,HAS_BALCONY,HAS_GARDEN,HAS_MODULAR_KITCHEN,LOCATION_ENCODED,FACING_ENCODED,AREA_PER_BEDROOM,TOTAL_ROOMS,IS_NEW,CITY_TIER,LOCATION_PRICE_TIER,LOCATION_PREMIUM_RATIO
2.5,4.0,5.0,1711.25,13.0,5.0,1,0,0,0,31995000.0,1,427.8125,9.0,0,3,2,0.9639281575898031
2.5,4.0,3.0,1369.0,13.0,3.0,1,1,0,0,29527777.777777776,4,342.25,7.0,0,3,1,0.8895970130037338
2.0,4.0,4.0,1711.25,16.0,6.0,1,0,0,0,47632203.38983051,4,427.8125,8.0,0,3,2,1.4350374138303514
2.5,5.0,5.0,2395.75,20.0,4.0,1,1,0,0,29527777.777777776,0,479.15,10.0,0,3,1,0.8895970130037338
2.5,5.0,5.0,2121.9500000000003,15.0,19.0,1,0,0,0,42730769.23076923,0,424.39,10.0,0,3,2,1.2873696407879491
3.5,4.0,4.0,1026.75,13.0,3.0,0,1,0,0,26142857.14285714,7,256.6875,8.0,0,3,1,0.7876179440489985
2.5,4.0,4.0,1437.45,20.0,6.0,1,0,1,0,39500000.0,0,359.3625,8.0,0,3,2,1.190034762456547
1.0,5.0,4.0,1369.0,13.0,14.0,1,0,0,0,17794117.647058822,0,273.8,9.0,0,3,1,0.5360916092972531
2.5,4.0,5.0,1095.2,13.0,8.0,1,0,0,0,47632203.38983051,1,273.8,9.0,0,3,2,1.4350374138303514
5.0,9.0,7.0,2395.75,10.0,5.0,1,0,0,0,41500000.0,4,266.19444444444446,16.0,0,3,2,1.2502896871378912
4.5,6.0,5.0,1369.0,15.0,16.0,1,0,0,0,52125000.0,4,228.16666666666663,11.0,0,3,2,1.5703939745075322
2.5,5.0,3.0,1026.75,13.0,32.0,1,0,1,0,39000000.0,5,205.35,8.0,0,3,2,1.174971031286211
2.5,5.0,5.0,2053.5,12.0,6.0,1,1,1,0,51359210.526315786,1,410.7,10.0,0,3,2,1.547322680978228
2.5,4.0,4.0,1026.75,20.0,9.0,1,0,0,0,40000000.0,0,256.6875,8.0,0,3,2,1.2050984936268831
3.0,5.0,5.0,1129.425,16.0,7.0,1,1,0,1,29527777.777777776,3,225.885,10.0,0,3,1,0.8895970130037338
2.5,5.0,3.0,1095.2,20.0,4.0,1,0,1,1,27357142.85714286,4,219.04,8.0,0,3,1,0.8242012911769576
3.0,5.0,3.0,1026.75,11.0,7.0,1,0,0,0,32375000.0,4,205.35,8.0,0,3,2,0.9753765932792585
2.5,7.0,5.0,2053.5,14.0,7.0,0,0,1,1,42730769.23076923,2,293.35714285714283,12.0,0,3,2,1.2873696407879491
2.0,3.0,4.0,1437.45,13.5,12.0,1,0,0,0,47632203.38983051,4,479.15,7.0,0,3,2,1.4350374138303514
2.5,5.0,5.0,1779.7,13.0,8.0,1,0,0,0,47000000.0,7,355.94,10.0,0,3,2,1.4159907300115877
2.5,5.0,3.0,1129.425,8.0,10.0,1,0,0,0,16000000.0,0,225.885,8.0,0,3,1,0.48203939745075325
4.5,8.0,4.0,1369.0,11.0,6.0,1,1,0,1,27000000.0,7,171.125,12.0,0,3,1,0.8134414831981461
3.5,5.0,5.0,1026.75,13.0,6.0,1,0,0,0,29527777.777777776,1,205.35,10.0,0,3,1,0.8895970130037338
2.5,5.0,4.0,1711.25,13.0,8.0,1,0,0,0,27633333.33333333,4,342.25,9.0,0,3,1,0.8325222093472383
2.5,4.0,5.0,1471.675,12.0,6.0,1,0,0,0,55545454.54545455,4,367.91875,9.0,0,3,2,1.6734435900136946
2.5,4.0,4.0,1369.0,13.0,7.0,1,0,0,0,24666666.666666668,2,342.25,8.0,0,3,1,0.7431440710699113
2.0,5.0,4.0,1026.75,13.0,17.0,1,0,0,0,21500000.0,4,205.35,9.0,0,3,1,0.6477404403244497
2.5,6.0,3.0,2738.0,13.0,24.0,1,0,1,1,43173333.333333336,2,456.3333333333333,9.0,0,3,2,1.3007029741212826
2.5,4.0,3.0,1095.2,13.0,8.0,1,0,0,0,47632203.38983051,3,273.8,7.0,0,3,2,1.4350374138303514
2.5,5.0,5.0,1095.2,16.0,5.0,0,0,0,0,47632203.38983051,3,219.04,10.0,0,3,2,1.4350374138303514
3.5,6.0,5.0,1437.45,14.0,8.0,1,0,1,1,26142857.14285714,4,239.575,11.0,0,3,1,0.7876179440489985
2.5,6.0,4.0,1369.0,18.0,14.0,1,0,0,0,37055555.55555555,0,228.16666666666663,10.0,0,3,2,1.1163898545126818
2.5,5.0,5.0,1711.25,15.0,9.0,1,0,0,0,51359210.526315786,1,342.25,10.0,0,3,2,1.547322680978228
2.5,5.0,3.0,2053.5,25.0,12.0,1,0,1,0,54750000.0,7,410.7,8.0,0,3,2,1.6494785631517963
2.5,6.0,4.0,2053.5,22.0,7.0,1,0,0,0,44153846.15384615,2,342.25,10.0,0,3,2,1.3302433371958287
2.5,6.0,4.0,1711.25,13.0,4.0,1,0,0,0,43173333.333333336,0,285.2083333333333,10.0,0,3,2,1.3007029741212826
2.5,4.0,2.0,1129.425,13.0,4.0,1,0,0,0,29527777.777777776,0,282.35625,6.0,0,3,1,0.8895970130037338
2.5,4.0,2.0,1060.975,16.0,6.0,1,1,0,0,29527777.777777776,4,265.24375,6.0,0,3,1,0.8895970130037338
2.5,6.0,4.0,1711.25,13.0,11.0,1,0,0,0,51359210.526315786,1,285.2083333333333,10.0,0,3,2,1.547322680978228
2.5,5.0,4.0,1369.0,13.0,6.0,1,0,0,0,27269230.769230768,3,273.8,9.0,0,3,1,0.8215527230590962
1.5,4.0,2.0,1369.0,13.0,3.0,1,0,0,0,17794117.647058822,4,342.25,6.0,0,3,1,0.5360916092972531
2.5,6.0,5.0,1369.0,16.0,10.0,1,0,0,0,27000000.0,7,228.16666666666663,11.0,0,3,1,0.8134414831981461
2.5,5.0,3.0,1095.2,10.0,21.0,1,0,0,1,23000000.0,4,219.04,8.0,0,3,1,0.6929316338354577
2.5,3.0,3.0,2053.5,15.0,7.0,0,1,0,0,32375000.0,1,684.5,6.0,0,3,2,0.9753765932792585
2.5,4.0,3.0,1026.75,13.0,8.0,1,1,0,0,31995000.0,7,256.6875,7.0,0,3,2,0.9639281575898031
3.5,9.0,4.0,1369.0,12.0,4.0,1,0,0,0,49375000.0,4,152.11111111111111,13.0,0,3,2,1.487543453070684
2.5,6.0,3.0,1745.475,12.0,10.0,1,0,0,0,37055555.55555555,0,290.9125,9.0,0,3,2,1.1163898545126818
2.5,4.0,4.0,1060.975,13.0,13.0,1,1,0,0,29527777.777777776,4,265.24375,8.0,0,3,1,0.8895970130037338
2.5,4.0,6.0,1369.0,20.0,16.0,1,1,1,0,52071428.571428575,7,342.25,10.0,0,3,2,1.5687800033107104
2.0,5.0,4.0,2053.5,20.0,4.0,1,1,0,1,40300000.0,4,410.7,9.0,0,3,2,1.2141367323290848
2.5,4.0,3.0,1369.0,26.0,12.0,1,0,0,0,39375000.0,1,342.25,7.0,0,3,2,1.186268829663963
2.0,3.0,3.0,752.95,13.0,12.0,0,0,0,1,16500000.0,0,250.98333333333332,6.0,0,3,1,0.4971031286210893
2.5,4.0,4.0,752.95,9.0,6.0,0,0,0,0,21500000.0,7,188.2375,8.0,0,3,1,0.6477404403244497
2.5,5.0,4.0,2053.5,13.0,5.0,1,0,1,0,32693333.33333333,5,410.7,9.0,0,3,2,0.984967168791039
2.5,4.0,4.0,1060.975,13.0,18.0,1,0,0,0,25642857.14285714,2,265.24375,8.0,0,3,1,0.7725542128786625
2.5,4.0,3.0,1403.225,13.0,6.0,1,0,0,1,28000000.0,0,350.80625,7.0,0,3,1,0.8435689455388182
2.5,5.0,4.0,1129.425,13.0,8.0,1,0,0,0,29527777.777777776,4,225.885,9.0,0,3,1,0.8895970130037338
2.5,4.0,4.0,1369.0,20.0,12.0,0,0,0,0,26500000.0,4,342.25,8.0,0,3,1,0.79837775202781
2.5,5.0,4.0,1403.225,13.0,3.0,1,0,0,0,29527777.777777776,1,280.645,9.0,0,3,1,0.8895970130037338
2.5,5.0,4.0,1369.0,40.0,7.0,1,0,0,0,23000000.0,5,273.8,9.0,0,1,1,0.6929316338354577
2.5,4.0,3.0,1437.45,16.0,10.0,1,0,1,0,31995000.0,4,359.3625,7.0,0,3,2,0.9639281575898031
3.5,5.0,4.0,992.525,13.0,6.0,1,1,0,0,29527777.777777776,6,198.505,9.0,0,3,1,0.8895970130037338
2.0,3.0,3.0,1129.425,20.0,4.0,1,1,0,0,20920000.0,0,376.475,6.0,0,3,1,0.6302665121668599
2.5,4.0,3.0,2395.75,13.0,6.0,1,0,0,0,31995000.0,4,598.9375,7.0,0,3,2,0.9639281575898031
3.0,5.0,3.0,1403.225,10.0,23.0,1,0,0,0,33960000.0,2,280.645,8.0,0,3,2,1.0231286210892239
2.5,6.0,4.0,1026.75,13.0,10.0,1,1,0,0,29527777.777777776,2,171.125,10.0,0,3,1,0.8895970130037338
3.0,7.0,4.0,2669.55,12.0,11.0,1,0,1,0,51359210.526315786,0,381.36428571428576,11.0,0,3,2,1.547322680978228
2.5,6.0,4.0,1026.75,26.0,4.0,1,0,0,0,41125000.0,1,171.125,10.0,0,3,2,1.2389918887601392
2.5,5.0,4.0,1197.875,13.0,4.0,1,0,1,0,33000000.0,1,239.575,9.0,0,3,2,0.9942062572421786
2.5,6.0,3.0,1060.975,12.0,12.0,0,1,1,1,51359210.526315786,0,176.82916666666665,9.0,0,3,2,1.547322680978228
2.5,4.0,4.0,1369.0,13.0,8.0,1,1,0,0,25147058.82352941,4,342.25,8.0,0,3,1,0.7576170676845478
3.5,4.0,4.0,2053.5,10.0,4.0,1,0,0,0,37750000.0,4,513.375,8.0,0,2,2,1.137311703360371
3.5,5.0,7.0,1095.2,12.0,4.0,1,1,0,0,47632203.38983051,5,219.04,12.0,0,3,2,1.4350374138303514
2.5,5.0,6.0,1779.7,20.0,23.0,1,0,0,1,32693333.33333333,0,355.94,11.0,0,3,2,0.984967168791039
2.5,4.0,4.0,1197.875,12.0,11.0,1,0,0,1,29527777.777777776,7,299.46875,8.0,0,3,1,0.8895970130037338
2.5,4.0,5.0,1026.75,10.0,17.0,1,0,0,0,24000000.0,7,256.6875,9.0,0,3,1,0.7230590961761298
3.5,4.0,5.0,2053.5,13.0,12.0,1,0,0,0,47632203.38983051,7,513.375,9.0,0,3,2,1.4350374138303514
2.5,6.0,4.0,1369.0,16.0,13.0,1,1,0,0,29527777.777777776,0,228.16666666666663,10.0,0,3,1,0.8895970130037338
2.5,5.0,4.0,1095.2,20.0,14.0,1,0,1,0,29527777.777777776,7,219.04,9.0,0,3,1,0.8895970130037338
2.5,4.0,3.0,1711.25,10.0,7.0,1,1,1,0,29333333.33333333,0,427.8125,7.0,0,2,1,0.8837388953263808
4.5,6.0,5.0,1369.0,26.0,7.0,0,0,0,0,41125000.0,0,228.16666666666663,11.0,0,3,2,1.2389918887601392
3.0,6.0,5.0,1711.25,16.0,4.0,1,1,0,1,66750000.0,2,285.2083333333333,11.0,0,3,3,2.0110081112398612
2.5,5.0,5.0,1060.975,13.0,11.0,1,0,0,0,34144444.44444445,1,212.195,10.0,0,3,2,1.02868546414317
2.5,3.0,3.0,752.95,13.0,7.0,1,0,0,1,31995000.0,5,250.98333333333332,6.0,0,3,2,0.9639281575898031
2.5,4.0,4.0,1779.7,16.0,4.0,1,0,0,0,50125000.0,1,444.925,8.0,0,3,2,1.510139049826188
2.5,5.0,4.0,2395.75,13.0,4.0,1,0,1,0,38452173.91304348,2,479.15,9.0,0,3,2,1.1584664214821907
3.0,5.0,4.0,1369.0,13.0,8.0,1,0,0,0,27633333.33333333,0,273.8,9.0,0,3,1,0.8325222093472383
2.5,3.0,3.0,1369.0,13.0,22.0,1,1,0,1,46500000.0,7,456.3333333333333,6.0,0,3,2,1.4009269988412516
3.5,5.0,4.0,1369.0,14.0,11.0,1,0,0,1,44950000.0,5,273.8,9.0,0,3,2,1.3542294322132098
3.5,8.0,10.0,2053.5,10.0,6.0,1,1,1,0,54750000.0,4,256.6875,18.0,0,3,2,1.6494785631517963
2.5,6.0,3.0,1095.2,20.0,5.0,1,0,0,0,31833333.33333333,0,182.53333333333333,9.0,0,3,2,0.959057551178061
2.5,6.0,2.0,787.175,13.0,22.0,1,0,0,0,29527777.777777776,7,131.19583333333333,8.0,0,3,1,0.8895970130037338
2.5,7.0,4.0,1026.75,10.0,17.0,1,0,0,0,24500000.0,2,146.67857142857142,11.0,0,3,1,0.738122827346466
2.5,5.0,4.0,1197.875,13.0,4.0,1,1,1,1,29000000.0,0,239.575,9.0,0,3,1,0.8736964078794902
2.5,6.0,4.0,1129.425,13.0,22.0,1,0,0,0,26250000.0,0,188.2375,10.0,0,1,1,0.7908458864426421
2.5,4.0,4.0,1437.45,13.0,7.0,1,0,0,0,42962500.0,4,359.3625,8.0,0,3,2,1.2943511008111241
2.5,6.0,4.0,1095.2,10.0,14.0,1,1,0,0,29250000.0,7,182.53333333333333,10.0,0,3,1,0.8812282734646583
2.5,4.0,3.0,1095.2,13.0,13.0,1,1,0,0,29527777.777777776,7,273.8,7.0,0,3,1,0.8895970130037338
2.5,4.0,4.0,1095.2,20.0,27.0,1,1,0,1,37000000.0,0,273.8,8.0,0,3,2,1.114716106604867
2.5,6.0,3.0,2738.0,16.0,17.0,1,0,1,0,37833333.333333336,5,456.3333333333333,9.0,0,2,2,1.1398223252220936
3.0,5.0,4.0,1060.975,16.0,5.0,1,0,0,0,43173333.333333336,7,212.195,9.0,0,3,2,1.3007029741212826
2.5,5.0,4.0,1095.2,10.0,3.0,1,0,0,0,51359210.526315786,0,219.04,9.0,0,3,2,1.547322680978228
2.5,4.0,6.0,3148.7,20.0,16.0,1,0,0,0,51359210.526315786,7,787.175,10.0,0,3,2,1.547322680978228
2.5,5.0,3.0,1711.25,13.0,19.0,0,0,0,0,34144444.44444445,2,342.25,8.0,0,3,2,1.02868546414317
4.5,5.0,4.0,3080.25,12.0,8.0,1,0,0,0,57500000.0,0,616.05,9.0,0,3,2,1.7323290845886445
3.0,6.0,4.0,3080.25,10.0,7.0,1,0,1,0,72500000.0,1,513.375,10.0,0,3,3,2.184241019698726
2.5,7.0,4.0,1369.0,13.0,9.0,1,1,0,0,25147058.82352941,1,195.57142857142856,11.0,0,3,1,0.7576170676845478
2.5,4.0,4.0,1369.0,16.0,6.0,1,0,1,0,55000000.0,1,342.25,8.0,0,3,2,1.6570104287369642
3.0,4.0,2.0,1026.75,10.0,10.0,1,0,0,0,26500000.0,3,256.6875,6.0,0,3,1,0.79837775202781
4.5,5.0,6.0,1026.75,10.0,6.0,1,0,0,1,43187500.0,7,205.35,11.0,0,3,2,1.3011297798377754
2.5,6.0,4.0,3080.25,20.0,11.0,1,0,1,0,43187500.0,1,513.375,10.0,0,3,2,1.3011297798377754
2.5,4.0,4.0,1779.7,15.0,6.0,1,0,0,1,71416666.66666667,6,444.925,8.0,0,3,3,2.151602935496331
2.5,5.0,4.0,1403.225,20.0,7.0,1,0,0,0,51359210.526315786,4,280.645,9.0,0,3,2,1.547322680978228
3.5,7.0,4.0,1779.7,16.5,8.0,0,0,0,0,39055555.55555555,4,254.2428571428572,11.0,0,3,2,1.176644779194026
2.0,4.0,2.0,752.95,13.0,7.0,1,1,1,1,29527777.777777776,4,188.2375,6.0,0,3,1,0.8895970130037338
2.5,8.0,4.0,2738.0,8.0,9.0,1,1,1,0,35000000.0,4,342.25,12.0,0,3,2,1.0544611819235228
2.5,4.0,4.0,752.95,12.0,4.0,1,1,0,1,40300000.0,1,188.2375,8.0,0,3,2,1.2141367323290848
3.5,6.0,4.0,2738.0,10.5,24.0,1,0,0,0,44666666.66666666,5,456.3333333333333,10.0,0,3,2,1.3456933178833526
2.5,4.0,3.0,1026.75,13.0,3.0,1,0,0,0,43187500.0,0,256.6875,7.0,0,3,2,1.3011297798377754
3.5,6.0,3.0,1369.0,32.0,7.0,1,0,0,0,21500000.0,7,228.16666666666663,9.0,0,3,1,0.6477404403244497
2.5,5.0,4.0,1060.975,13.0,18.0,1,0,0,0,29527777.777777776,1,212.195,9.0,0,3,1,0.8895970130037338
2.5,5.0,5.0,1369.0,13.0,6.0,1,0,0,0,29527777.777777776,1,273.8,10.0,0,3,1,0.8895970130037338
2.5,7.0,5.0,1437.45,13.0,3.0,1,1,0,0,27633333.33333333,7,205.35,12.0,0,3,1,0.8325222093472383
2.5,5.0,4.0,1437.45,13.0,2.0,1,0,0,0,30500000.0,4,287.49,9.0,1,3,2,0.9188876013904984
2.5,5.0,3.0,1026.75,8.0,20.0,1,0,0,0,20250000.0,7,205.35,8.0,0,3,1,0.6100811123986096
2.5,6.0,3.0,1711.25,13.0,22.0,1,0,0,0,36000000.0,5,285.2083333333333,9.0,0,3,2,1.0845886442641948
2.5,2.0,3.0,1060.975,14.0,7.0,1,0,0,0,29527777.777777776,4,530.4875,5.0,0,3,1,0.8895970130037338
3.5,5.0,6.0,1369.0,20.0,7.0,1,0,1,0,31000000.0,7,273.8,11.0,0,3,2,0.9339513325608344
2.5,3.0,4.0,1026.75,20.0,14.0,1,1,0,0,27357142.85714286,4,342.25,7.0,0,3,1,0.8242012911769576
3.5,6.0,6.0,1711.25,14.0,4.0,1,1,0,0,44153846.15384615,3,285.2083333333333,12.0,0,3,2,1.3302433371958287
2.0,3.0,2.0,1026.75,27.0,6.0,1,0,0,0,31500000.0,7,342.25,5.0,0,3,2,0.9490150637311705
7.0,5.0,4.0,1369.0,13.0,20.0,0,0,0,0,33750000.0,4,273.8,9.0,0,3,2,1.0168018539976826
2.5,7.0,5.0,1403.225,13.0,12.0,1,0,0,0,43173333.333333336,0,200.46071428571423,12.0,0,3,2,1.3007029741212826
2.5,4.0,3.0,1369.0,26.0,17.0,0,0,0,1,39000000.0,7,342.25,7.0,0,3,2,1.174971031286211
2.5,7.0,6.0,2738.0,13.0,10.0,0,0,0,1,42730769.23076923,4,391.1428571428572,13.0,0,3,2,1.2873696407879491
2.5,4.0,4.0,1369.0,12.0,5.0,1,0,0,0,33192307.69230769,4,342.25,8.0,0,3,2,1.0
3.5,6.0,5.0,1745.475,13.0,4.0,0,0,0,1,27000000.0,1,290.9125,11.0,0,3,1,0.8134414831981461
2.5,5.0,4.0,1026.75,20.0,14.0,0,0,0,0,33192307.69230769,4,205.35,9.0,0,3,2,1.0
5.5,8.0,8.0,1369.0,15.0,4.0,1,0,0,0,42500000.0,3,171.125,16.0,0,3,2,1.2804171494785632
3.5,8.0,4.0,1711.25,10.0,24.0,1,0,0,0,47632203.38983051,0,213.90625,12.0,0,3,2,1.4350374138303514
2.5,4.0,3.0,1711.25,16.5,11.0,1,0,1,1,38500000.0,6,427.8125,7.0,0,3,2,1.159907300115875
2.5,6.0,3.0,3114.475,10.0,11.0,0,0,0,0,57500000.0,7,519.0791666666667,9.0,0,3,2,1.7323290845886445
3.0,7.0,3.0,1369.0,20.0,22.0,1,0,0,0,26700000.0,7,195.57142857142856,10.0,0,3,1,0.8044032444959445
3.5,7.0,4.0,1026.75,13.0,6.0,1,1,0,0,29527777.777777776,6,146.67857142857142,11.0,0,3,1,0.8895970130037338
2.5,5.0,5.0,1779.7,21.0,6.0,1,0,0,0,39375000.0,0,355.94,10.0,0,3,2,1.186268829663963
2.5,6.0,3.0,1026.75,13.0,4.0,1,0,0,0,38333333.333333336,6,171.125,9.0,0,3,2,1.1548860563924297
2.0,5.0,2.0,1026.75,13.0,7.0,1,0,0,0,20000000.0,0,205.35,7.0,0,3,1,0.6025492468134416
2.5,5.0,4.0,1026.75,12.0,3.0,1,1,0,0,38428571.42857143,2,205.35,9.0,0,3,2,1.157755338520113
2.5,5.0,4.0,1403.225,15.0,8.0,0,0,0,0,31575000.0,4,280.645,9.0,0,3,2,0.9512746234067209
2.5,6.0,4.0,2738.0,20.0,6.0,1,0,0,0,55545454.54545455,0,456.3333333333333,10.0,0,3,2,1.6734435900136946
3.0,5.0,5.0,1095.2,13.0,3.0,1,1,0,0,29527777.777777776,0,219.04,10.0,0,3,1,0.8895970130037338
2.5,5.0,5.0,1711.25,13.0,5.0,1,0,0,0,47632203.38983051,2,342.25,10.0,0,3,2,1.4350374138303514
2.5,4.0,3.0,1369.0,16.0,11.0,1,1,0,1,27269230.769230768,7,342.25,7.0,0,3,1,0.8215527230590962
2.5,4.0,3.0,1026.75,16.0,6.0,1,0,0,0,21500000.0,0,256.6875,7.0,0,3,1,0.6477404403244497
2.5,4.0,3.0,3148.7,20.0,24.0,1,0,0,0,22000000.0,0,787.175,7.0,0,3,1,0.6628041714947858
2.5,4.0,4.0,1129.425,13.0,10.0,1,0,0,0,29527777.777777776,6,282.35625,8.0,0,3,1,0.8895970130037338
2.5,9.0,6.0,2395.75,15.0,10.0,1,0,0,0,51359210.526315786,7,266.19444444444446,15.0,0,3,2,1.547322680978228
2.5,4.0,4.0,1471.675,20.0,4.0,1,0,1,0,29527777.777777776,0,367.91875,8.0,0,3,1,0.8895970130037338
2.0,6.0,5.0,2156.175,11.0,7.0,1,0,0,0,70000000.0,4,359.3625,11.0,0,3,3,2.1089223638470456
2.5,4.0,4.0,1369.0,20.0,12.0,1,0,0,0,51359210.526315786,4,342.25,8.0,0,3,2,1.547322680978228
3.0,7.0,3.0,1095.2,20.0,13.0,1,0,0,1,22500000.0,3,156.45714285714286,10.0,0,2,1,0.6778679026651218
2.5,5.0,4.0,5202.2,14.0,15.0,1,0,1,0,20920000.0,4,1040.44,9.0,0,3,1,0.6302665121668599
3.5,4.0,3.0,3114.475,13.0,12.0,1,1,1,0,49375000.0,5,778.61875,7.0,0,3,2,1.487543453070684
2.5,5.0,3.0,1711.25,10.0,4.0,1,0,0,1,66750000.0,3,342.25,8.0,0,3,3,2.0110081112398612
2.5,5.0,4.0,1369.0,13.0,6.0,1,0,1,0,29527777.777777776,4,273.8,9.0,0,3,1,0.8895970130037338
2.5,4.0,3.0,1026.75,13.0,8.0,1,0,0,0,23333333.33333333,7,256.6875,7.0,0,3,1,0.7029741212823484
2.5,5.0,3.0,1711.25,13.0,6.0,1,1,1,0,31995000.0,4,342.25,8.0,0,3,2,0.9639281575898031
3.5,8.0,7.0,2806.45,12.0,14.0,1,1,0,0,31995000.0,5,350.80625,15.0,0,3,2,0.9639281575898031
2.5,5.0,4.0,1369.0,15.0,7.0,1,0,0,0,41700000.0,0,273.8,9.0,0,3,2,1.2563151796060257
3.0,4.0,4.0,1711.25,13.0,6.0,1,1,0,0,47632203.38983051,0,427.8125,8.0,0,3,2,1.4350374138303514
1.0,2.0,1.0,1060.975,13.0,11.0,1,0,0,0,25147058.82352941,2,530.4875,3.0,0,3,1,0.7576170676845478
2.5,7.0,4.0,1095.2,13.0,4.0,1,0,0,0,30460000.0,4,156.45714285714286,11.0,0,3,2,0.9176825028968715
2.5,4.0,4.0,1369.0,13.0,6.0,1,0,0,0,29527777.777777776,7,342.25,8.0,0,3,1,0.8895970130037338
2.5,6.0,5.0,1026.75,26.0,12.0,1,0,0,0,22000000.0,1,171.125,11.0,0,3,1,0.6628041714947858
4.0,10.0,8.0,2806.45,15.0,7.0,0,0,0,0,85000000.0,4,280.645,18.0,0,2,3,2.5608342989571264
2.5,3.0,2.0,1471.675,20.0,14.0,1,0,0,0,13000000.0,3,490.5583333333333,5.0,0,3,1,0.391657010428737
2.5,5.0,3.0,1026.75,10.0,4.0,1,0,0,1,24375000.0,4,205.35,8.0,0,3,1,0.7343568945538819
2.5,5.0,4.0,2087.725,14.0,4.0,0,0,1,1,37055555.55555555,7,417.545,9.0,0,3,2,1.1163898545126818
3.0,5.0,3.0,1369.0,12.0,6.0,1,1,0,0,27500000.0,7,273.8,8.0,0,3,1,0.8285052143684821
2.5,4.0,3.0,1026.75,14.0,8.0,1,0,0,0,16750000.0,0,256.6875,7.0,0,3,1,0.5046349942062573
2.5,4.0,3.0,787.175,13.0,4.0,1,0,1,0,29527777.777777776,1,196.79375,7.0,0,3,1,0.8895970130037338
2.5,4.0,4.0,1060.975,20.0,6.0,1,1,0,0,29527777.777777776,3,265.24375,8.0,0,3,1,0.8895970130037338
2.5,4.0,4.0,1026.75,20.0,12.0,1,0,0,0,29527777.777777776,0,256.6875,8.0,0,3,1,0.8895970130037338
2.5,4.0,4.0,1129.425,20.0,6.0,1,1,1,0,47632203.38983051,6,282.35625,8.0,0,3,2,1.4350374138303514
2.5,6.0,6.0,1711.25,15.0,22.0,1,0,0,0,51359210.526315786,5,285.2083333333333,12.0,0,3,2,1.547322680978228
3.5,5.0,4.0,1026.75,10.0,7.0,1,0,0,0,50125000.0,5,205.35,9.0,0,3,2,1.510139049826188
2.0,6.0,5.0,1711.25,14.0,6.0,1,1,0,0,51359210.526315786,6,285.2083333333333,11.0,0,3,2,1.547322680978228
2.5,5.0,6.0,1711.25,15.0,17.0,1,0,0,0,51359210.526315786,3,342.25,11.0,0,3,2,1.547322680978228
3.0,6.0,6.0,1095.2,13.0,9.0,1,1,0,0,25147058.82352941,2,182.53333333333333,12.0,0,3,1,0.7576170676845478
2.5,3.0,4.0,1095.2,13.0,22.0,1,0,0,0,44153846.15384615,0,365.06666666666666,7.0,0,3,2,1.3302433371958287
3.0,5.0,4.0,1095.2,13.0,7.0,1,0,0,1,29527777.777777776,4,219.04,9.0,0,3,1,0.8895970130037338
2.5,5.0,4.0,1095.2,13.0,6.0,0,0,0,0,27269230.769230768,0,219.04,9.0,0,3,1,0.8215527230590962
2.5,4.0,3.0,1471.675,20.0,8.0,1,1,1,0,29527777.777777776,0,367.91875,7.0,0,3,1,0.8895970130037338
3.5,6.0,4.0,1026.75,13.0,8.0,1,1,0,0,29527777.777777776,0,171.125,10.0,0,3,1,0.8895970130037338
2.5,4.0,3.0,2190.4,20.0,14.0,1,1,1,1,73000000.0,5,547.6,7.0,0,3,3,2.1993047508690617
2.5,4.0,4.0,752.95,13.0,6.0,1,0,0,0,33192307.69230769,1,188.2375,8.0,0,3,2,1.0
3.0,3.0,4.0,1711.25,13.0,13.0,1,0,0,0,44153846.15384615,4,570.4166666666666,7.0,0,3,2,1.3302433371958287
3.0,5.0,3.0,1060.975,13.0,5.0,1,1,0,1,29527777.777777776,7,212.195,8.0,0,3,1,0.8895970130037338
